Time,Country Code,Country Name,GDP (current US$),GDP growth (annual %),Number of infant deaths,Number of neonatal deaths,"Mortality rate, neonatal (per 1,000 live births)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Net migration,"Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)","Fertility rate, total (births per woman)",Sex ratio at birth (male births per female births),Population growth (annual %),"Population, total","Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)",Rural population,Rural population growth (annual %),Rural population (% of total population),Urban population growth (annual %),Urban population,Urban population (% of total population),"Healthy life expectancy, total (years)","Healthy life expectancy, male (years)","Healthy life expectancy, female (years)"
2015,USA,United States,18206020741000.0,2.7,23199.0,15607.0,3.9,95.0,92.0,1221849.0,21.9,80.4,134.3,12.4,8.4,5.3,5.8,6.3,81.2,78.7,76.3,1.8,1.0,0.7,320738994.0,162158414.0,50.6,158580581.0,49.4,58788250.0,-0.3,18.3,1.0,261950744.0,81.7,65.9,65.0,66.8
2015,VEN,Venezuela,,,9654.0,8628.0,14.7,87.0,92.0,-77421.0,90.6,92.5,216.6,19.2,6.0,14.6,16.5,18.2,77.2,73.0,69.0,2.3,1.1,1.1,30529716.0,15341129.0,50.2,15188587.0,49.8,3616550.0,1.0,11.8,1.1,26913166.0,88.2,65.9,63.9,67.9
2015,VUT,Vanuatu,730870581.7,0.4,204.0,105.0,11.7,80.0,76.0,-756.0,71.0,141.9,203.5,32.4,6.0,21.2,22.9,24.6,71.9,69.5,67.6,4.0,1.1,2.4,276438.0,137185.0,49.6,139253.0,50.4,207436.0,2.3,75.0,2.8,69002.0,25.0,,,
2015,WSM,Samoa,824160018.2,3.9,96.0,44.0,7.4,80.0,75.0,-3137.0,48.4,107.9,172.7,29.4,5.3,14.2,15.9,17.5,75.2,72.5,70.1,4.4,1.1,0.9,203571.0,99370.0,48.8,104201.0,51.2,165068.0,1.2,81.1,-0.3,38503.0,18.9,,,
2016,ARG,Argentina,557531376218.0,-2.1,7238.0,4677.0,6.4,92.0,90.0,5215.0,61.9,79.3,147.6,16.8,7.9,8.7,9.8,10.8,79.7,76.3,72.9,2.2,1.1,1.1,43590368.0,22019065.0,50.5,21571303.0,49.5,3649822.0,-0.4,8.4,1.2,39940546.0,91.6,66.6,64.9,68.3
2016,AUS,Australia,1206535157956.0,2.7,989.0,721.0,2.3,94.0,95.0,242184.0,11.0,44.8,76.1,12.9,6.6,2.9,3.2,3.5,84.6,82.4,80.4,1.8,1.1,1.6,24190907.0,12185645.0,50.4,12005262.0,49.6,3435109.0,0.9,14.2,1.7,20755798.0,85.8,,,
2016,BLZ,Belize,2258500000.0,0.1,97.0,76.0,9.7,95.0,95.0,1283.0,70.5,107.8,204.5,21.4,4.7,11.3,12.5,13.6,76.7,73.4,70.6,2.4,1.1,2.0,367313.0,182514.0,49.7,184798.0,50.3,200204.0,1.9,54.5,2.2,167109.0,45.5,65.0,63.2,67.1
2016,BOL,Bolivia,33941126200.1,4.3,6421.0,4249.0,16.1,87.0,94.0,-10071.0,68.8,145.5,231.1,23.4,7.1,22.0,24.5,26.9,70.3,67.6,65.2,2.8,1.0,1.5,11263015.0,5599297.0,49.7,5663718.0,50.3,3521044.0,0.4,31.3,2.1,7741971.0,68.7,62.7,62.7,62.6
2016,BRA,Brazil,1795700168991.5,-3.3,44573.0,29222.0,10.0,89.0,95.0,82589.0,57.9,81.9,178.5,14.1,6.5,13.4,15.1,16.7,77.8,74.4,71.1,1.7,1.0,0.8,206859578.0,105065188.0,50.8,101794390.0,49.2,28873460.0,-1.1,14.0,1.1,177986118.0,86.0,64.5,62.3,66.6
2016,CAN,Canada,1527994741907.4,1.0,1721.0,1299.0,3.5,91.0,89.0,320494.0,8.6,51.6,82.8,10.6,7.4,4.3,4.7,4.9,84.0,81.9,79.9,1.6,1.1,1.1,36109487.0,18192222.0,50.4,17917265.0,49.6,6752474.0,0.9,18.7,1.2,29357013.0,81.3,70.7,69.9,71.4
2016,CHL,Chile,249298719723.1,1.8,1546.0,1162.0,5.1,95.0,93.0,126525.0,34.1,59.5,105.4,12.7,6.1,6.1,6.7,7.2,82.6,80.1,77.5,1.7,1.0,1.2,18083879.0,9111944.0,50.4,8971935.0,49.6,2274590.0,0.7,12.6,1.3,15809289.0,87.4,69.1,68.1,70.1
2016,COL,Colombia,282825012368.3,2.1,9489.0,6010.0,8.2,91.0,93.0,79978.0,68.1,73.5,143.2,15.4,5.2,11.5,13.0,14.4,79.4,76.5,73.5,1.8,1.0,1.1,47625955.0,24107989.0,50.6,23517966.0,49.4,9473755.0,-0.6,19.9,1.5,38152200.0,80.1,69.3,67.7,70.9
2016,CRI,Costa Rica,58847016044.7,4.2,534.0,431.0,6.2,97.0,93.0,4150.0,53.0,52.5,106.2,14.1,5.0,7.1,7.6,8.1,82.0,79.5,77.0,1.8,1.0,1.0,4945205.0,2465916.0,49.9,2479289.0,50.1,1101050.0,-2.8,22.3,2.1,3844155.0,77.7,69.2,67.5,70.8
2016,CUB,Cuba,91370000000.0,0.5,534.0,273.0,2.3,99.0,99.0,-14454.0,49.2,74.7,130.6,10.4,9.3,3.9,4.4,4.9,80.1,77.6,75.3,1.6,1.1,0.0,11342012.0,5691556.0,50.2,5650455.0,49.8,2616602.0,-0.1,23.1,0.1,8725410.0,76.9,68.4,67.3,69.5
2016,ECU,Ecuador,99937696000.0,-1.2,3839.0,2120.0,7.1,83.0,86.0,27063.0,75.1,84.3,139.0,18.2,4.9,11.2,12.8,14.3,79.1,76.8,74.4,2.2,1.0,1.5,16439585.0,8217460.0,50.0,8222126.0,50.0,5994859.0,1.1,36.5,1.7,10444726.0,63.5,66.3,65.3,67.4
2016,FJI,Fiji,4930204219.7,2.4,413.0,209.0,10.7,99.0,96.0,-11139.0,28.8,190.7,256.6,21.0,7.9,19.4,21.1,22.8,69.1,67.2,65.4,2.6,1.1,0.1,918371.0,455142.0,49.6,463229.0,50.4,411109.0,-1.0,44.8,1.1,507262.0,55.2,,,
2016,FSM,Micronesia,332265200.0,0.9,58.0,37.0,15.3,69.0,70.0,-1348.0,38.5,92.5,183.7,21.7,5.1,20.8,24.4,27.8,75.0,71.6,68.4,2.9,1.1,0.4,109925.0,54538.0,49.6,55388.0,50.4,85163.0,0.3,77.5,0.7,24762.0,22.5,,,
2016,GTM,Guatemala,66053725049.0,2.7,9500.0,5359.0,12.9,83.0,89.0,-39266.0,77.8,127.8,223.8,25.5,5.0,20.4,23.0,25.4,75.4,72.4,69.4,3.0,1.0,1.7,15827690.0,7987891.0,50.5,7839799.0,49.5,7863355.0,1.0,49.7,2.4,7964335.0,50.3,62.4,60.5,64.2
2016,GUY,Guyana,4482697336.6,3.8,428.0,316.0,19.6,97.0,99.0,-6311.0,72.0,173.0,286.5,21.1,7.5,23.2,26.7,29.9,71.9,68.4,65.1,2.5,1.0,0.5,759087.0,386678.0,50.9,372409.0,49.1,558066.0,0.5,73.5,0.7,201021.0,26.5,57.9,55.7,60.2
2016,HND,Honduras,21717622071.4,3.9,3573.0,2419.0,11.4,95.0,98.0,-6685.0,76.9,110.1,168.4,22.4,4.2,14.9,16.9,18.8,75.1,72.6,70.3,2.5,1.1,1.8,9460798.0,4678163.0,49.4,4782635.0,50.6,4180443.0,0.3,44.2,2.9,5280355.0,55.8,62.6,62.4,62.9
2016,HTI,Haiti,13987693738.9,1.8,13869.0,7235.0,26.7,64.0,69.0,-33902.0,55.9,188.3,283.2,25.3,8.2,46.4,51.7,56.9,66.2,63.4,60.7,3.1,1.0,1.4,10713849.0,5394724.0,50.4,5319125.0,49.6,4993082.0,-0.6,46.6,3.2,5720767.0,53.4,54.2,54.3,54.3
2016,KIR,Kiribati,178509812.7,-0.5,149.0,79.0,23.1,81.0,80.0,-838.0,43.6,174.0,222.5,28.9,6.5,39.1,43.7,47.9,67.9,66.3,64.5,3.5,1.1,1.5,118513.0,60836.0,51.3,57677.0,48.7,56353.0,-0.2,47.6,3.1,62160.0,52.4,,,
2016,MEX,Mexico,1078490651625.3,2.6,28768.0,17780.0,8.4,93.0,96.0,33094.0,64.8,98.8,193.6,17.4,6.3,12.1,13.5,14.8,77.5,74.4,71.4,2.1,1.0,1.1,121519221.0,62029592.0,51.0,59489629.0,49.0,24817871.0,-0.3,20.4,1.5,96701350.0,79.6,65.3,64.0,66.6
2016,MHL,Marshall Islands,200716000.0,2.0,33.0,18.0,16.2,71.0,75.0,-1901.0,65.3,253.0,306.7,23.0,7.0,24.9,28.5,31.9,65.9,64.1,62.6,3.0,1.1,-2.2,48329.0,23591.0,48.8,24738.0,51.2,11489.0,-4.0,23.8,-1.7,36840.0,76.2,,,
2016,NIC,Nicaragua,13286083644.9,4.6,2187.0,1566.0,10.9,98.0,99.0,-23081.0,91.9,102.5,194.0,22.5,4.6,13.4,15.2,17.0,76.1,73.3,70.3,2.5,1.0,1.4,6389235.0,3240784.0,50.7,3148451.0,49.3,2677728.0,1.0,41.9,1.8,3711507.0,58.1,65.3,63.5,67.1
2016,NRU,Nauru,99723395.0,3.6,10.0,7.0,20.8,97.0,98.0,-31.0,79.2,259.0,412.7,31.2,6.8,23.8,26.8,29.7,66.4,62.7,59.4,3.8,1.1,2.2,11437.0,5604.0,49.0,5832.0,51.0,0.0,,0.0,2.2,11437.0,100.0,,,
2016,NZL,New Zealand,188838342528.0,3.8,263.0,174.0,3.0,92.0,92.0,50012.0,16.4,51.9,79.2,12.6,6.6,4.0,4.4,4.8,83.4,81.7,80.0,1.9,1.1,2.2,4714100.0,2399067.0,50.9,2315033.0,49.1,641118.0,1.8,13.6,2.3,4072982.0,86.4,,,
2016,PAN,Panama,57907700000.0,5.0,1119.0,724.0,9.1,86.0,95.0,10109.0,81.6,75.3,139.8,19.7,4.9,12.6,14.1,15.6,80.7,77.7,74.7,2.5,1.1,1.7,4026336.0,2010059.0,49.9,2016278.0,50.1,1327604.0,0.7,33.0,2.2,2698732.0,67.0,68.8,67.6,70.2
2016,PER,Peru,191895943823.9,4.0,7187.0,4638.0,8.1,89.0,88.0,80725.0,61.0,88.7,142.1,18.5,6.3,11.3,12.5,13.7,78.0,75.8,73.7,2.3,1.0,1.4,31132779.0,15704688.0,50.4,15428091.0,49.6,6992733.0,0.6,22.5,1.6,24140046.0,77.5,69.4,68.9,69.9
2016,PLW,Palau,298300000.0,-0.1,4.0,2.0,10.1,98.0,96.0,8.0,38.2,,,12.0,9.9,15.7,17.7,19.6,,,,,1.1,0.1,17816.0,8384.0,47.1,9431.0,52.9,3781.0,-2.7,21.2,0.9,14035.0,78.8,,,
2016,PNG,Papua New Guinea,20759069103.1,5.5,9576.0,5756.0,23.4,46.0,46.0,28474.0,59.6,181.6,279.9,27.7,6.6,36.0,39.3,42.4,67.9,64.8,62.4,3.5,1.1,2.5,8899169.0,4284284.0,48.1,4614885.0,51.9,7737827.0,2.4,87.0,2.8,1161342.0,13.0,,,
2016,PRY,Paraguay,36089700222.9,4.3,2537.0,1598.0,11.4,92.0,85.0,-16734.0,75.5,111.2,185.0,22.3,5.4,16.4,18.3,20.1,76.4,73.5,70.8,2.6,1.1,1.4,6266615.0,3116116.0,49.7,3150499.0,50.3,2442351.0,0.7,39.0,1.9,3824264.0,61.0,66.1,64.7,67.6
2016,SLB,Solomon Islands,1379482146.9,5.6,380.0,182.0,8.9,94.0,82.0,-1603.0,63.8,151.1,195.5,32.4,5.2,17.1,18.8,20.4,71.4,69.8,68.4,4.3,1.1,2.5,628102.0,306834.0,48.9,321267.0,51.1,484750.0,1.9,77.2,4.5,143352.0,22.8,,,
2016,SLV,El Salvador,24191430000.0,2.5,1434.0,803.0,7.3,93.0,90.0,-47499.0,65.2,118.2,302.9,17.6,6.9,11.5,12.8,13.9,77.1,72.0,66.8,2.0,1.1,0.3,6250510.0,3266614.0,52.3,2983896.0,47.7,1843838.0,-2.4,29.5,1.5,4406672.0,70.5,65.1,61.8,68.2
2016,SUR,Suriname,3317437626.4,-4.9,195.0,137.0,12.4,77.0,76.0,-910.0,60.3,143.6,233.9,18.9,6.9,15.5,17.8,19.9,74.9,71.6,68.5,2.5,1.0,1.0,581453.0,290695.0,50.0,290757.0,50.0,197461.0,1.1,34.0,1.0,383992.0,66.0,62.7,61.1,64.4
2016,TON,Tonga,420540178.6,6.6,28.0,14.0,5.3,96.0,98.0,-2206.0,19.3,156.6,236.5,24.5,6.8,9.3,10.5,11.8,73.6,70.7,68.0,3.5,1.1,-0.4,105707.0,53093.0,50.2,52614.0,49.8,81160.0,-0.3,76.8,-0.6,24547.0,23.2,,,
2016,TUV,Tuvalu,41629497.5,5.7,5.0,3.0,11.6,94.0,96.0,-170.0,33.8,219.3,381.2,22.7,10.1,18.7,21.3,23.7,68.5,64.1,60.5,3.2,1.1,-0.2,10852.0,5244.0,48.3,5609.0,51.7,4271.0,-2.5,39.4,1.3,6581.0,60.6,,,
2016,URY,Uruguay,57236652490.2,1.7,344.0,222.0,4.8,95.0,95.0,-3506.0,53.3,78.5,145.6,13.6,9.6,6.4,7.3,8.1,81.4,77.6,73.6,1.9,1.1,0.3,3413766.0,1764048.0,51.7,1649718.0,48.3,165772.0,-1.7,4.9,0.4,3247994.0,95.1,67.4,65.4,69.2
2016,USA,United States,18695110842000.0,1.7,22790.0,15208.0,3.8,95.0,92.0,1449371.0,19.9,82.1,138.5,12.2,8.5,5.2,5.7,6.2,81.1,78.5,76.1,1.8,1.0,0.7,323071755.0,163224028.0,50.5,159847727.0,49.5,58598755.0,-0.3,18.1,1.0,264473000.0,81.9,65.7,64.8,66.7
2016,VEN,Venezuela,,,12293.0,8760.0,15.0,84.0,88.0,-283326.0,89.1,96.7,236.4,18.9,6.6,19.2,21.1,22.8,76.7,72.1,67.8,2.3,1.1,0.7,30741464.0,15457477.0,50.3,15283987.0,49.7,3638252.0,0.6,11.8,0.7,27103212.0,88.2,65.9,63.9,67.9
2016,VUT,Vanuatu,780889605.9,4.7,202.0,104.0,11.4,81.0,84.0,-404.0,70.3,141.1,203.8,32.0,5.9,20.7,22.4,24.1,72.1,69.6,67.7,4.0,1.1,2.4,283218.0,140606.0,49.6,142613.0,50.4,212238.0,2.3,74.9,2.8,70980.0,25.1,,,
2016,WSM,Samoa,843929640.0,8.0,95.0,44.0,7.3,74.0,75.0,-2772.0,46.5,107.9,172.4,28.9,5.3,14.1,15.8,17.4,75.2,72.5,70.1,4.3,1.1,1.0,205544.0,100415.0,48.9,105129.0,51.1,167146.0,1.3,81.3,-0.3,38398.0,18.7,,,
2017,ARG,Argentina,643628665302.2,2.8,6596.0,4419.0,6.2,86.0,89.0,4926.0,57.8,75.8,140.4,16.2,7.7,8.1,9.1,10.1,80.1,76.8,73.5,2.2,1.1,1.0,44044811.0,22244116.0,50.5,21800696.0,49.5,3634137.0,-0.4,8.3,1.2,40410674.0,91.7,66.6,64.9,68.3
2017,AUS,Australia,1326516328531.6,2.3,992.0,727.0,2.3,95.0,94.0,244875.0,10.4,44.6,77.3,12.6,6.5,2.9,3.2,3.5,84.6,82.5,80.5,1.7,1.1,1.7,24594202.0,12393526.0,50.4,12200675.0,49.6,3466799.0,0.9,14.1,1.8,21127403.0,85.9,,,
2017,BLZ,Belize,2286000000.0,-1.7,93.0,73.0,9.2,88.0,90.0,1222.0,69.6,105.7,201.6,21.1,4.7,10.7,11.8,12.9,76.8,73.6,70.7,2.4,1.1,2.0,374693.0,186106.0,49.7,188588.0,50.3,203829.0,1.8,54.4,2.2,170864.0,45.6,65.1,63.3,67.1
2017,BOL,Bolivia,37508642165.3,4.2,6156.0,4063.0,15.5,84.0,83.0,-9669.0,68.2,145.4,231.1,23.0,7.1,21.1,23.5,25.8,70.3,67.7,65.2,2.8,1.0,1.5,11435533.0,5686999.0,49.7,5748534.0,50.3,3535867.0,0.4,30.9,2.0,7899666.0,69.1,62.8,62.8,62.8
2017,BRA,Brazil,2063507864886.9,1.3,40187.0,27348.0,9.3,89.0,91.0,56362.0,55.6,80.0,170.5,14.2,6.5,12.1,13.8,15.3,78.0,74.8,71.6,1.7,1.0,0.8,208504960.0,105937948.0,50.8,102567011.0,49.2,28546414.0,-1.1,13.7,1.1,179958546.0,86.3,64.7,62.7,66.8
2017,CAN,Canada,1649265644244.1,3.0,1712.0,1299.0,3.5,91.0,90.0,361274.0,8.1,51.5,85.8,10.3,7.5,4.3,4.6,4.9,84.0,81.8,79.8,1.6,1.1,1.2,36545236.0,18406915.0,50.4,18138320.0,49.6,6815687.0,0.9,18.6,1.3,29729549.0,81.4,70.6,69.9,71.3
2017,CHL,Chile,276364933679.6,1.4,1464.0,1104.0,5.0,93.0,93.0,214697.0,28.0,57.5,102.2,12.1,6.1,6.0,6.5,7.0,82.6,80.4,78.0,1.6,1.0,1.6,18368577.0,9254199.0,50.4,9114379.0,49.6,2297909.0,1.0,12.5,1.6,16070668.0,87.5,69.1,68.1,70.1
2017,COL,Colombia,311883730442.0,1.4,9141.0,5783.0,8.0,92.0,93.0,415618.0,66.2,73.5,141.1,15.1,5.2,11.1,12.6,13.9,79.5,76.6,73.8,1.8,1.0,1.5,48351671.0,24477100.0,50.6,23874571.0,49.4,9454686.0,-0.2,19.6,1.9,38896985.0,80.4,69.4,67.8,71.0
2017,CRI,Costa Rica,60516043590.2,4.2,524.0,422.0,6.1,96.0,96.0,4196.0,53.8,53.4,104.7,13.9,5.2,7.0,7.5,8.0,81.8,79.4,77.1,1.7,1.0,1.0,4993842.0,2490983.0,49.9,2502859.0,50.1,1070680.0,-2.8,21.4,2.0,3923162.0,78.6,69.2,67.6,70.8
2017,CUB,Cuba,96851000000.0,1.8,504.0,266.0,2.3,99.0,99.0,-14498.0,51.2,74.5,131.2,10.2,9.6,3.9,4.3,4.8,80.1,77.5,75.1,1.6,1.1,-0.0,11336405.0,5691861.0,50.2,5644544.0,49.8,2609981.0,-0.3,23.0,0.0,8726424.0,77.0,68.1,67.0,69.3
2017,ECU,Ecuador,104295862000.0,2.4,3694.0,2081.0,6.9,85.0,81.0,49359.0,72.7,82.4,138.0,18.0,4.9,10.9,12.4,13.8,79.4,77.0,74.6,2.2,1.0,1.6,16696944.0,8346245.0,50.0,8350700.0,50.0,6066000.0,1.2,36.3,1.8,10630944.0,63.7,66.5,65.4,67.5
2017,FJI,Fiji,5353404418.7,5.4,414.0,218.0,11.5,99.0,96.0,-11605.0,28.1,182.9,245.1,20.6,7.7,19.8,21.6,23.3,69.7,67.8,66.0,2.6,1.1,0.1,919019.0,456092.0,49.6,462926.0,50.4,406739.0,-1.1,44.3,1.0,512280.0,55.7,,,
2017,FSM,Micronesia,366666800.0,2.7,56.0,35.0,14.9,73.0,76.0,-1283.0,38.4,94.4,190.7,21.5,5.3,20.2,23.6,26.8,75.0,71.5,68.2,2.9,1.1,0.5,110430.0,54800.0,49.6,55630.0,50.4,85464.0,0.4,77.4,0.8,24966.0,22.6,,,
2017,GTM,Guatemala,71654134378.5,3.1,9152.0,5107.0,12.4,91.0,94.0,-48049.0,78.6,126.7,220.6,24.8,5.0,19.7,22.2,24.6,75.5,72.6,69.6,2.9,1.0,1.6,16087418.0,8119332.0,50.5,7968085.0,49.5,7934315.0,0.9,49.3,2.3,8153103.0,50.7,62.7,60.9,64.4
2017,GUY,Guyana,4748174334.1,3.7,416.0,306.0,19.0,97.0,99.0,-6110.0,70.5,169.2,283.1,21.0,7.5,22.6,26.0,29.1,72.2,68.7,65.3,2.5,1.0,0.5,763252.0,389970.0,51.1,373282.0,48.9,560700.0,0.5,73.5,0.8,202552.0,26.5,58.0,55.9,60.4
2017,HND,Honduras,23136232229.6,4.8,3465.0,2344.0,11.0,90.0,98.0,-6782.0,75.3,109.9,167.8,22.2,4.2,14.4,16.3,18.1,75.2,72.7,70.4,2.5,1.1,1.7,9626842.0,4761059.0,49.5,4865783.0,50.5,4191816.0,0.3,43.5,2.9,5435026.0,56.5,62.8,62.6,63.0
2017,HTI,Haiti,15035560372.6,2.5,13594.0,7133.0,26.3,64.0,69.0,-34766.0,55.6,183.5,279.0,25.0,8.0,45.2,50.5,55.5,66.7,63.9,61.1,3.0,1.0,1.4,10863543.0,5471873.0,50.4,5391671.0,49.6,4959642.0,-0.7,45.7,3.2,5903901.0,54.3,54.9,54.9,54.9
2017,KIR,Kiribati,188192060.1,-0.2,146.0,78.0,22.6,90.0,81.0,-811.0,43.6,170.8,220.0,28.6,6.4,38.1,42.6,46.8,68.2,66.6,64.7,3.4,1.1,1.5,120362.0,61819.0,51.4,58544.0,48.6,56255.0,-0.2,46.7,3.1,64107.0,53.3,,,
2017,MEX,Mexico,1158913035796.4,2.1,27325.0,17854.0,8.6,85.0,76.0,-12438.0,63.6,100.9,200.7,16.9,6.6,11.7,13.1,14.3,77.3,74.1,71.0,2.0,1.0,1.1,122839258.0,62712641.0,51.1,60126616.0,48.9,24731228.0,-0.3,20.1,1.4,98108030.0,79.9,65.2,63.7,66.7
2017,MHL,Marshall Islands,212701200.0,3.4,30.0,17.0,15.7,80.0,83.0,-1901.0,65.4,250.4,303.5,22.3,7.1,24.3,27.8,31.1,66.1,64.3,62.8,2.9,1.1,-2.4,47187.0,23040.0,48.8,24146.0,51.2,11026.0,-4.1,23.4,-1.9,36161.0,76.6,,,
2017,NIC,Nicaragua,13785909906.2,4.6,2065.0,1450.0,10.1,98.0,99.0,-21841.0,91.0,100.6,189.9,22.1,4.6,12.7,14.4,16.1,76.4,73.6,70.7,2.4,1.0,1.4,6480532.0,3286867.0,50.7,3193665.0,49.3,2702447.0,0.9,41.7,1.8,3778085.0,58.3,65.5,63.9,67.2
2017,NRU,Nauru,109359680.2,-5.7,9.0,7.0,20.1,87.0,95.0,-34.0,77.3,255.7,409.1,30.4,6.6,23.2,26.1,28.8,66.8,63.0,59.6,3.7,1.1,2.1,11682.0,5729.0,49.0,5953.0,51.0,0.0,,0.0,2.1,11682.0,100.0,,,
2017,NZL,New Zealand,206623758800.2,3.6,257.0,172.0,2.8,94.0,93.0,48815.0,15.5,51.9,80.0,12.4,6.9,3.9,4.3,4.7,83.6,81.9,80.2,1.8,1.1,2.1,4813600.0,2446947.0,50.8,2366653.0,49.2,651473.0,1.6,13.5,2.2,4162127.0,86.5,,,
2017,PAN,Panama,62202700000.0,5.6,1079.0,700.0,8.9,81.0,98.0,11059.0,78.6,74.9,140.6,19.3,4.9,12.2,13.7,15.1,80.9,77.8,74.8,2.5,1.1,1.7,4096063.0,2045156.0,49.9,2050907.0,50.1,1336750.0,0.7,32.6,2.2,2759313.0,67.4,69.0,67.7,70.3
2017,PER,Peru,211007207483.5,2.5,7001.0,4549.0,7.9,83.0,83.0,104242.0,60.2,87.2,142.7,18.3,6.2,11.0,12.2,13.3,78.1,75.9,73.7,2.3,1.0,1.5,31605486.0,15939422.0,50.4,15666065.0,49.6,7041702.0,0.7,22.3,1.7,24563784.0,77.7,69.6,69.1,70.1
2017,PLW,Palau,285600000.0,-4.1,4.0,2.0,9.8,97.0,93.0,8.0,39.0,,,12.4,10.3,15.2,17.2,19.1,,,,,1.1,0.1,17837.0,8427.0,47.2,9409.0,52.7,3681.0,-2.7,20.6,0.9,14156.0,79.4,,,
2017,PNG,Papua New Guinea,22742613553.7,3.5,9400.0,5687.0,23.0,36.0,38.0,26515.0,58.5,181.2,274.3,27.2,6.5,35.1,38.3,41.4,68.1,65.1,62.8,3.4,1.1,2.4,9114796.0,4391815.0,48.2,4722981.0,51.8,7920575.0,2.3,86.9,2.8,1194221.0,13.1,,,
2017,PRY,Paraguay,38997129473.6,4.8,2468.0,1547.0,11.1,91.0,92.0,-16628.0,73.8,110.5,183.1,22.0,5.4,15.9,17.7,19.4,76.5,73.6,71.0,2.6,1.1,1.4,6355404.0,3161074.0,49.7,3194330.0,50.3,2459541.0,0.7,38.7,1.9,3895863.0,61.3,66.2,64.9,67.7
2017,SLB,Solomon Islands,1469787255.6,3.1,371.0,177.0,8.6,83.0,84.0,-1603.0,63.3,149.4,192.4,31.7,5.1,16.5,18.2,19.8,71.6,70.0,68.6,4.2,1.1,2.4,643634.0,314498.0,48.9,329135.0,51.1,493757.0,1.8,76.7,4.5,149877.0,23.3,,,
2017,SLV,El Salvador,24979190000.0,2.2,1330.0,750.0,7.0,85.0,85.0,-50616.0,61.5,119.2,308.3,17.0,6.9,11.0,12.3,13.4,77.5,72.3,66.9,1.9,1.0,0.3,6266654.0,3276963.0,52.3,2989691.0,47.7,1800096.0,-2.4,28.7,1.3,4466558.0,71.3,65.3,62.1,68.3
2017,SUR,Suriname,3591660723.6,1.6,190.0,133.0,12.0,67.0,76.0,-948.0,60.9,134.8,221.8,18.8,6.7,15.1,17.3,19.4,75.7,72.4,69.2,2.4,1.0,1.0,587559.0,294024.0,50.0,293536.0,50.0,199529.0,1.0,34.0,1.0,388030.0,66.0,62.7,61.1,64.4
2017,TON,Tonga,460379145.0,3.3,27.0,14.0,5.3,99.0,99.0,-2106.0,19.1,156.7,235.4,24.0,6.9,9.2,10.4,11.6,73.6,70.7,68.1,3.4,1.1,-0.3,105415.0,53032.0,50.3,52383.0,49.7,80991.0,-0.2,76.8,-0.5,24424.0,23.2,,,
2017,TUV,Tuvalu,45217657.9,1.8,5.0,3.0,11.1,96.0,95.0,-155.0,33.4,218.7,382.7,23.0,10.1,18.1,20.6,23.0,68.6,64.1,60.5,3.2,1.1,-0.2,10828.0,5230.0,48.3,5598.0,51.7,4166.0,-2.5,38.5,1.2,6662.0,61.5,,,
2017,URY,Uruguay,64233966861.3,1.6,304.0,191.0,4.4,93.0,96.0,-3090.0,48.2,78.4,144.3,12.6,9.7,6.0,6.8,7.6,81.3,77.6,73.7,1.8,1.1,0.2,3422200.0,1767547.0,51.6,1654653.0,48.4,162897.0,-1.7,4.8,0.3,3259303.0,95.2,67.4,65.4,69.3
2017,USA,United States,19477336549000.0,2.2,22154.0,14619.0,3.8,94.0,91.0,1377630.0,18.4,82.0,139.2,11.8,8.6,5.1,5.7,6.2,81.1,78.5,76.1,1.8,1.0,0.6,325122128.0,164151818.0,50.5,160970309.0,49.5,58333412.0,-0.5,17.9,0.9,266788716.0,82.1,65.7,64.7,66.7
2017,VEN,Venezuela,,,12136.0,8611.0,15.0,66.0,96.0,-817764.0,88.4,102.4,233.1,18.5,6.7,19.2,21.1,22.8,76.2,71.9,67.9,2.3,1.1,-0.6,30563433.0,15379664.0,50.3,15183770.0,49.7,3611681.0,-0.7,11.8,-0.6,26951752.0,88.2,65.8,63.7,67.9
2017,VUT,Vanuatu,880062103.0,6.3,199.0,102.0,11.1,85.0,80.0,-403.0,67.8,140.0,205.4,31.5,5.8,20.2,21.9,23.5,72.3,69.7,67.6,3.9,1.1,2.4,290239.0,144135.0,49.7,146105.0,50.3,217206.0,2.3,74.8,2.9,73033.0,25.2,,,
2017,WSM,Samoa,884847176.2,1.4,93.0,43.0,7.2,67.0,67.0,-2824.0,46.5,107.6,171.9,28.6,5.3,13.9,15.6,17.2,75.3,72.6,70.2,4.2,1.1,1.0,207630.0,101510.0,48.9,106119.0,51.1,169318.0,1.3,81.5,-0.2,38312.0,18.5,,,
2018,ARG,Argentina,524819742918.7,-2.6,5823.0,4088.0,6.1,86.0,94.0,4690.0,51.0,73.5,138.9,15.2,7.7,7.2,8.4,9.5,80.3,77.0,73.6,2.0,1.1,1.0,44494502.0,22467488.0,50.5,22027014.0,49.5,3617403.0,-0.5,8.1,1.1,40877099.0,91.9,66.7,65.1,68.4
